,movie_id,username,rating
6708,244,Geronimo1967,8.0
6709,37233,Wuchak,9.0
6710,602,isabellevillasenor,
6711,602,Kamurai,7.0
6712,348350,garethmb,
6713,348350,jmquint00,6.0
6714,348350,Movie Queen41,7.0
6715,348350,tmdb15214618,6.0
6716,348350,Ruuz,7.0
6717,348350,Dark Jedi,7.0
6718,348350,John Chard,8.0
6719,348350,dalboz,4.0
6720,348350,r96sk,7.0
6721,529485,msbreviews,7.0
6722,14433,John Chard,10.0
6723,14433,Geronimo1967,8.0
6724,818647,SeanDillon,2.0
6725,338953,msbreviews,7.0
6726,338953,ChrisSawin,2.0
6727,338953,r96sk,6.0
6728,338953,citizen226,6.0
6729,338953,JPV852,4.0
6730,605,NeoBrowser,8.0
6731,297608,Ruuz,4.0
6732,297608,Rangan,4.0
6733,608195,rspen46,
6734,608195,Geronimo1967,5.0
6735,9429,topkek327,
6736,9982,r96sk,7.0
6737,167032,Ruuz,4.0
6738,68728,tanty,2.0
6739,68728,Dark Jedi,6.0
6740,68728,Geronimo1967,5.0
6741,254172,Rangan,7.0
6742,614917,pithawg,9.0
6743,614917,msbreviews,9.0
6744,614917,M_i_c_h_a_e_l,6.0
6745,614917,badelf,9.0
6746,541524,msbreviews,7.0
6747,541524,screenzealots,4.0
6748,541524,Geronimo1967,6.0
6749,463272,Ruuz,3.0
6750,463272,r96sk,7.0
6751,526051,Ruuz,5.0
6752,493922,Oldnewbie,
6753,493922,MaxTyrone,9.0
6754,493922,Ruuz,7.0
6755,493922,Bertaut,7.0
6756,493922,tpopal,10.0
6757,512200,maketheSWITCH,5.0
6758,512200,NickFriday2005,
6759,512200,bermillo.mrk,
6760,512200,screenzealots,8.0
6761,11584,JPV852,8.0
6762,11584,Kamurai,8.0
6763,50544,tanty,4.0
6764,50544,r96sk,8.0
6765,412546,secondwatch,
6766,412546,wiccaburr,7.0
6767,660,John Chard,7.0
6768,660,narrator56,10.0
6769,660,Wuchak,8.0
6770,294254,Frank Ochieng,
6771,294254,Rangan,7.0
6772,294254,tanty,3.0
6773,294254,Ruuz,5.0
6774,592834,msbreviews,5.0
6775,592834,garethmb,
6776,592834,screenzealots,5.0
6777,592834,narrator56,8.0
6778,407436,Ruuz,4.0
6779,407436,Kamurai,6.0
6780,8649,John Chard,9.0
6781,336882,Rangan,6.0
6782,336882,Norsk,7.0
6783,336882,StarsNtheDarkness,7.0
6784,10285,Ruuz,4.0
6785,10285,Wuchak,5.0
6786,10285,Kamurai,6.0
6787,2428,John Chard,7.0
6788,608994,wiccaburr,8.0
6789,608994,Flekoun,6.0
6790,384018,maketheSWITCH,6.0
6791,384018,msbreviews,5.0
6792,384018,JPV852,5.0
6793,384018,Ruuz,5.0
6794,384018,Peter89Spencer,10.0
6795,384018,Geronimo1967,6.0
6796,81188,tanty,7.5
6797,81188,FarSky,
6798,81188,EjBlackCherry,9.0
6799,81188,Ruuz,4.0
6800,686,talisencrw,9.0
6801,686,JPV852,8.0
6802,817451,itsogs,1.0
6803,537190,maketheSWITCH,5.0
6804,56288,Kamurai,5.0
6805,433,DanDare,4.0
6806,10596,John Chard,6.0
6807,435615,maketheSWITCH,8.0
6808,435615,repojack,7.0
6809,435615,msbreviews,8.0
6810,583132,etherealtaekibum,4.0
6811,583132,etherealtaekibum,4.0
6812,17134,Dan_Tebasco,6.0
6813,17431,John Chard,9.0
6814,17431,Kamurai,8.0
6815,17431,AstroNoud,9.0
6816,664767,maketheSWITCH,1.0
6817,589761,TheNonSmoker,1.0
6818,632357,The_Bad_Critic,1.0
6819,477044,Geronimo1967,7.0
6820,611605,repojack,6.0
6821,611605,maketheSWITCH,6.0
6822,245473,Rangan,6.0
6823,10651,tanty,6.0
6824,10651,talisencrw,8.0
6825,10651,r96sk,7.0
6826,9471,JPV852,4.0
6827,9471,themoviediorama,4.0
6828,11009,CatEllington,
6829,11009,Wuchak,8.0
6830,2067,John Chard,3.5
6831,616037,a7a8524,
6832,75612,TheCakerBaker,6.5
6833,75612,zerolimit,2.5
6834,75612,travisbell,6.0
6835,75612,narrator56,10.0
6836,75612,Melander,
6837,11012,Bazzjazz,8.0
6838,881,Wuchak,7.0
6839,881,Geronimo1967,7.0
6840,426865,Ruuz,3.0
6841,560044,flagpoonage,
6842,682532,msbreviews,6.0
6843,682532,screenzealots,6.0
6844,451955,Bertaut,5.0
6845,454615,Ruuz,4.0
6846,454615,RMoore35,4.0
6847,22804,John Chard,7.0
6848,949,John Chard,10.0
6849,949,Ruuz,8.0
6850,286217,Frank Ochieng,
6851,286217,Dark Jedi,7.0
6852,286217,tanty,8.0
6853,286217,izgzhen,8.0
6854,286217,kalafut,8.0
6855,286217,Wuchak,8.0
6856,286217,narrator56,10.0
6857,384521,EmkEyen,2.0
6858,384521,tmdb15214618,6.0
6859,384521,ConradM,4.0
6860,77953,Kamurai,2.0
6861,507569,erickprieto,
6862,459151,Dark Jedi,3.0
6863,590223,TheBlah,7.0
6864,590223,repojack,7.0
6865,590223,maketheSWITCH,7.0
6866,262543,radu.berbece,
6867,2275,JPV852,7.0
6868,68722,Pugwash,
6869,10134,brekkil,1.0
6870,16559,John Chard,9.0
6871,16113,John Chard,6.0
6872,10028,Rangan,6.0
6873,1639,Geronimo1967,4.0
6874,381289,Rangan,9.0
6875,20662,ohlalipop,7.0
6876,141043,Rangan,6.5
6877,534259,maketheSWITCH,5.0
6878,534259,musty_reviews,10.0
6879,13460,JPV852,7.0
6880,34851,LastCaress1972,
6881,34851,John Chard,7.0
6882,2636,Ruuz,4.0
6883,2636,Wuchak,6.0
6884,2636,JPV852,5.0
6885,302688,Rangan,6.0
6886,10907,Quincey_Morris,10.0
6887,10907,Geronimo1967,8.0
6888,616651,fourfridays,5.0
6889,616651,itsogs,7.0
6890,616651,narrator56,9.0
6891,239,r96sk,8.0
6892,597,John Chard,9.0
6893,597,Geronimo1967,7.0
6894,44833,John Chard,5.0
6895,44833,Dark Jedi,6.0
6896,336560,Ruuz,3.0
6897,467632,offscreenbabble,3.0
6898,467632,Ruuz,7.0
6899,82703,johnmills,8.0
6900,203834,Kamurai,3.0
6901,203834,wiccaburr,4.0
6902,1694,Ruuz,6.0
6903,1694,TheTenth,10.0
6904,11576,John Chard,6.0
6905,11576,Wuchak,6.0
6906,10693,Kamurai,6.0
6907,13486,Ruuz,2.0
6908,306,JPV852,5.0
6909,532865,msbreviews,7.0
6910,532865,narrator56,8.0
6911,9488,Kamurai,5.0
6912,9923,JPV852,4.0
6913,72190,Dan_Tebasco,4.0
6914,72190,Dark Jedi,7.0
6915,2005,John Chard,7.0
6916,7012,talisencrw,9.0
6917,7012,znapper,8.0
6918,7012,nutshell,7.0
6919,691683,r96sk,4.0
6920,602654,JPV852,4.0
6921,602654,Geronimo1967,6.0
6922,353616,tmdb81926929,4.0
6923,353616,r96sk,6.0
6924,16441,Wuchak,7.0
6925,1813,JPV852,7.0
6926,914,wizzardss,8.0
6927,22907,RMoore35,5.0
6928,569016,Exsosus,10.0
6929,18925,chtfn,0.5
6930,152790,Rangan,7.5
6931,152790,Peter89Spencer,8.0
6932,8055,Geronimo1967,7.0
6933,19165,Ruuz,5.0
6934,4614,John Chard,8.0
6935,4614,Wuchak,8.0
6936,4614,sooner1ksn,
6937,166426,Simon Foster,
6938,166426,Ruuz,4.0
6939,166426,Geronimo1967,6.0
6940,428045,JPV852,5.0
6941,10588,Kamurai,6.0
6942,10588,Gammon,10.0
6943,10588,HaltingTuber,1.0
6944,10885,John Chard,7.0
6945,10885,themoviediorama,4.0
6946,508943,garethmb,
6947,508943,msbreviews,7.0
6948,508943,Kamurai,7.0
6949,508943,badelf,5.0
6950,201,Kamurai,6.0
6951,201,Wuchak,7.0
6952,754,John Chard,10.0
6953,754,r96sk,9.0
6954,417028,Rangan,6.0
6955,417028,Kamurai,4.0
6956,500919,Ruuz,2.0
6957,458156,tmdb47396461,4.0
6958,458156,msbreviews,8.0
6959,458156,Ruuz,8.0
6960,458156,Nyka,7.5
6961,458156,JPV852,8.0
6962,458156,Bertaut,8.0
6963,458156,Dark Jedi,9.0
6964,458156,Geronimo1967,5.0
6965,15849,tiailds,6.0
6966,15849,John Chard,7.0
6967,481848,msbreviews,7.0
6968,481848,maketheSWITCH,5.0
6969,481848,Geronimo1967,7.0
6970,481848,Geronimo1967,7.0
6971,6003,Geronimo1967,7.0
6972,89185,Kamurai,6.0
6973,131634,Frank Ochieng,
6974,131634,tanty,6.0
6975,131634,Rangan,5.0
6976,131634,Dark Jedi,4.0
6977,131634,Geronimo1967,5.0
6978,562,doktorkraesch,10.0
6979,562,talisencrw,10.0
6980,562,Ruuz,8.0
6981,562,Wuchak,7.0
6982,562,John Chard,10.0
6983,180863,Rangan,5.0
6984,8536,Potential Kermode,8.0
6985,8536,John Chard,7.0
6986,8536,Wuchak,9.0
6987,617762,bastag,9.0
6988,617762,r96sk,7.0
6989,192136,DanDare,8.0
6990,809,johnmills,8.0
6991,450465,garethmb,
6992,450465,msbreviews,7.0
6993,450465,esam.mosbah,
6994,450465,Peter89Spencer,10.0
6995,179826,Peter89Spencer,8.0
6996,59859,unclepizzaman,
6997,59859,DoryDarko,1.0
6998,59859,Dark Jedi,5.0
6999,535845,Geronimo1967,6.0
7000,11557,phx611,
7001,454283,Ruuz,3.0
7002,51828,tanty,5.0
7003,196867,r96sk,5.0
7004,341013,Ruuz,8.0
7005,341013,Dark Jedi,10.0
7006,341013,rozmiarek,
7007,341013,rozmiarek,
7008,13333,DanDare,6.0
7009,320,talisencrw,9.0
7010,320,Ruuz,6.0
7011,320,John Chard,9.0
7012,500664,Ruuz,8.0
7013,500664,ausher8,7.0
7014,500664,repojack,8.0
7015,10483,Ruuz,6.0
7016,10483,JPV852,7.0
7017,10780,narrator56,8.0
7018,8619,John Chard,9.0
7019,8619,narrator56,10.0
7020,451048,garethmb,
7021,451048,harvanchik,8.0
7022,451048,nairtejas,7.0
7023,451048,Mahnoor_Khan,8.0
7024,451048,Radio1'sMr.Movie!-MadAmi🌠,10.0
7025,451048,Baswaraj1986,
7026,451048,itsogs,10.0
7027,451048,Dark Jedi,9.0
7028,96,JPV852,7.0
7029,1417,JPV852,8.0
7030,521777,moviefan39,10.0
7031,521777,maketheSWITCH,8.0
7032,521777,dalboz,5.0
7033,521777,Ruuz,5.0
7034,199591,John Chard,4.0
7035,99,lmao7,8.0
7036,295011,Ruuz,5.0
7037,928,Ruuz,7.0
7038,2034,Bazzjazz,9.0
7039,2034,Wuchak,8.0
7040,2034,r96sk,8.0
7041,11644,John Chard,8.5
7042,11644,Wuchak,6.0
7043,672208,bastag,8.0
7044,11449,Wuchak,7.0
7045,370663,Ruuz,3.0
7046,370663,sonofbalkans,3.0
7047,73723,Ruuz,4.0
7048,73723,themoviediorama,3.0
7049,73723,Kamurai,7.0
7050,73723,RustyBoi,1.0
7051,656991,msbreviews,6.0
7052,656991,screenzealots,6.0
7053,656991,Wuchak,7.0
7054,4823,John Chard,5.0
7055,291276,Ruuz,5.0
7056,2270,Geronimo1967,7.0
7057,536841,Bertaut,8.0
7058,455551,Mark Rushow,4.0
7059,455551,Ruuz,4.0
7060,11452,Ruuz,4.0
7061,586863,maketheSWITCH,9.0
7062,412117,maketheSWITCH,5.0
7063,512,Wuchak,7.0
7064,132137,Ruuz,3.0
7065,150689,Rangan,7.0
7066,150689,Kamurai,6.0
7067,150689,r96sk,7.0
7068,150689,dbgallup,
7069,150689,Geronimo1967,6.0
7070,150689,Geronimo1967,6.0
7071,9592,Ruuz,3.0
7072,9592,nairtejas,7.0
7073,6620,Geronimo1967,7.0
7074,9966,tmdb17996075,5.0
7075,9966,Kamurai,4.0
7076,9966,Wuchak,4.0
7077,634649,garethmb,
7078,634649,msbreviews,9.0
7079,634649,Radio1'sMr.Movie!-MadAmi🌠,10.0
7080,634649,ChrisSawin,8.0
7081,634649,tdheath,9.0
7082,634649,sauceopet,10.0
7083,634649,r96sk,10.0
7084,634649,CanadianOranges,10.0
7085,634649,JPV852,8.0
7086,634649,Dark Jedi,5.0
7087,138843,John Chard,9.0
7088,138843,Dark Jedi,7.0
7089,138843,Ruuz,5.0
7090,138843,JPV852,8.0
7091,539565,screenzealots,7.0
7092,151960,r96sk,7.0
7093,38199,DoryDarko,
7094,429415,Kamurai,7.0
7095,429415,narrator56,6.0
7096,36557,Potential Kermode,3.0
7097,36557,John Chard,9.0
7098,36557,krismdb,8.0
7099,36557,JPV852,9.0
7100,36557,Wuchak,8.0
7101,36557,msbreviews,8.0
7102,36557,AstroNoud,10.0
7103,808023,JPV852,5.0
7104,808023,Wuchak,6.0
7105,551910,Wuchak,5.0
7106,551910,Ruuz,4.0
7107,73935,John Chard,5.0
7108,11954,teix,
7109,11954,Ruuz,5.0
7110,11954,adorablepanic,7.0
7111,429467,Ruuz,4.0
7112,846867,ChrisSawin,7.0
7113,11897,John Chard,9.0
7114,11897,Wuchak,7.0
7115,818397,ChrisSawin,3.0
7116,406994,Simon Foster,
7117,406994,Frank Ochieng,
7118,406994,Ruuz,6.0
7119,406994,John Chard,7.0
7120,406994,Kamurai,8.0
7121,14564,Ruuz,4.0
7122,14564,furious_iz,5.0
7123,243940,RodJ,7.0
7124,243940,Rangan,6.0
7125,23685,Kamurai,6.0
7126,527774,garethmb,
7127,527774,msbreviews,7.0
7128,527774,maketheSWITCH,7.0
7129,527774,screenzealots,8.0
7130,527774,davidfortoday,
7131,527774,Kamurai,8.0
7132,527774,Dark Jedi,8.0
7133,527774,bastag,8.0
7134,12448,r96sk,6.0
7135,301,John Chard,7.0
7136,511809,dfle3,8.0
7137,511809,cjordahl,4.0
7138,44115,tanty,6.0
7139,44115,DoryDarko,9.0
7140,44115,Thomaxz,1.0
7141,44115,Ruuz,5.0
7142,5876,slayrrr666,8.0
7143,5876,John Chard,8.0
7144,5876,disasteroidd420,10.0
7145,9918,r96sk,9.0
7146,645788,JPV852,7.0
7147,1894,NeoBrowser,10.0
7148,1894,Ruuz,3.0
7149,1894,r96sk,7.0
7150,1894,msbreviews,3.0
7151,25704,Kamurai,6.0
7152,49018,Ruuz,7.0
7153,49018,John Chard,8.0
7154,64682,tanty,2.5
7155,64682,anthonyryan1,8.0
7156,12268,Charles Dance,10.0
7157,13056,Wuchak,7.0
7158,13056,tmdb44006625,5.0
7159,29993,Geronimo1967,7.0
7160,691812,JPV852,6.0
7161,606625,Kamurai,7.0
7162,149509,Rangan,7.0
7163,149509,furious_iz,6.0
7164,149509,Kamurai,7.0
7165,263472,Rangan,5.0
7166,263472,John Chard,5.0
7167,483906,Dark Jedi,8.0
7168,483906,jw,6.0
7169,96721,fernandocbl,
7170,11849,Wuchak,5.0
7171,302946,Jeff_34,7.0
7172,302946,Rangan,9.0
7173,1949,John Chard,9.0
7174,1949,msbreviews,8.0
7175,1949,JPV852,9.0
7176,62211,Ruuz,7.0
7177,62211,r96sk,7.0
7178,62211,johnmills,10.0
7179,308032,Rangan,7.0
7180,308032,John Chard,7.0
7181,308032,r96sk,7.0
7182,13673,r96sk,7.0
7183,211067,tmdb47633491,5.0
7184,46738,tanty,10.0
7185,226486,Rangan,6.0
7186,18501,jw,4.0
7187,109424,kineticandroid,
7188,109424,tanty,8.0
7189,109424,DoryDarko,10.0
7190,577922,maketheSWITCH,6.0
7191,577922,msbreviews,8.0
7192,577922,simonynwa,9.0
7193,577922,hinkson03003,10.0
7194,577922,Bertaut,2.0
7195,577922,TahaTMDb,10.0
7196,577922,JPV852,6.0
7197,577922,vincesalerno75,
7198,577922,arshiaborjali,1.0
7199,577922,yahyaharyantoo,10.0
7200,577922,Dark Jedi,7.0
7201,577922,sporkproductions,7.0
7202,577922,AstroNoud,9.0
7203,577922,AstroNoud,9.0
7204,11852,Kamurai,6.0
7205,196,John Chard,7.0
7206,196,JPV852,8.0
7207,196,Geronimo1967,7.0
7208,526224,Ruuz,5.0
7209,9378,JPV852,6.0
7210,454467,r96sk,6.0
7211,287084,Wuchak,6.0
7212,8914,Ruuz,5.0
7213,8914,Kamurai,8.0
7214,8914,nairtejas,6.0
7215,504,John Chard,7.0
7216,801,r96sk,7.0
7217,607383,Ruuz,5.0
7218,607383,Kamurai,4.0
7219,4546,Geronimo1967,6.0
7220,473033,Luis_989,8.0
7221,473033,Bertaut,8.0
7222,473033,MatthewL.Brady,8.0
7223,473033,msbreviews,7.0
7224,473033,screenzealots,6.0
7225,473033,JPV852,7.0
7226,473033,itsogs,2.0
7227,473033,r96sk,9.0
7228,43959,Svumpukkel85,4.0
7229,324560,Ruuz,5.0
7230,324560,Rangan,7.0
7231,324560,my_skeleton_fell_off,2.0
7232,324560,AstroNoud,8.0
7233,626735,msbreviews,6.0
7234,372058,Ruuz,4.0
7235,372058,BecauseImBatman,8.0
7236,372058,Rangan,8.0
7237,372058,r96sk,10.0
7238,306819,Rangan,7.0
7239,306819,SodaCreekFilm,
7240,876716,TheSashaBanksFan,10.0
7241,804,JPV852,9.0
7242,804,Geronimo1967,7.0
7243,84892,tanty,8.0
7244,84892,ILoveDollyParton,10.0
7245,10772,John Chard,8.5
7246,10772,Wuchak,5.0
7247,10772,DrewBlack,10.0
7248,10772,JPV852,8.0
7249,207933,John Chard,8.0
7250,458897,maketheSWITCH,7.0
7251,458897,tmdb40011370,2.0
7252,458897,mata7,1.0
7253,458897,Ruuz,4.0
7254,458897,moviejunkie76,6.0
7255,88,talisencrw,7.0
7256,88,Wuchak,6.0
7257,776541,david_kash,
7258,1844,Wuchak,7.0
7259,300424,Ruuz,4.0
7260,399057,jessetaylor,9.0
7261,399057,Ruuz,5.0
7262,399057,tmdb23156637,7.0
7263,399057,5rJoud,3.0
7264,25059,r96sk,5.0
7265,267806,Ruuz,4.0
7266,522016,r96sk,6.0
7267,522016,JPV852,5.0
7268,522016,msbreviews,5.0
7269,522016,OachKatz3L,2.0
7270,345911,talisencrw,8.0
7271,345911,Frank Ochieng,
7272,345911,Ruuz,6.0
7273,749274,itsogs,10.0
7274,749274,narrator56,7.0
7275,749274,r96sk,7.0
7276,749274,katch22,4.0
7277,9654,John Chard,7.0
7278,10207,Wuchak,5.0
7279,7459,Wehrmacht,4.0
7280,329865,SmashingUKProductions,
7281,329865,Ruuz,7.0
7282,329865,Rangan,7.0
7283,329865,tmdb47633491,8.0
7284,329865,BadChristian,8.0
7285,329865,MatthewL.Brady,9.0
7286,329865,20thCentury,10.0
7287,329865,Penguinatic,10.0
7288,49051,tanty,6.5
7289,49051,GeekMasher,9.0
7290,49051,FarSky,
7291,49051,r96sk,9.0
7292,278427,RODZILLA2626,7.0
7293,12545,tanty,8.0
7294,19004,Ruuz,3.0
7295,338766,Rangan,8.0
7296,338766,AstroNoud,8.0
7297,10545,r96sk,8.0
7298,699,Wuchak,8.0
7299,508664,maketheSWITCH,
7300,508664,Ruuz,5.0
7301,1991,talisencrw,9.0
7302,1991,tmdb23156637,
7303,1991,Wuchak,6.0
7304,1991,John Chard,9.0
7305,1991,themoviediorama,7.0
7306,718032,garethmb,
7307,718032,r96sk,7.0
7308,284427,Rangan,8.0
7309,284427,Fixyf,
7310,597891,StarsNtheDarkness,8.0
7311,597891,jw,7.0
7312,597891,msbreviews,5.0
7313,37292,John Chard,8.0
7314,287948,OzDrDj,0.5
7315,287948,Rangan,4.0
7316,287948,Midi_Mick,6.0
7317,568091,dalboz,4.0
7318,568091,Ruuz,3.0
7319,1368,John Chard,9.0
7320,1368,Wuchak,9.0
7321,1368,Geronimo1967,6.0
7322,18126,r96sk,7.0
7323,343611,topkek327,
7324,343611,Rangan,7.0
7325,343611,r96sk,7.0
7326,75638,John Chard,6.0
7327,75638,r96sk,8.0
7328,420817,msbreviews,7.0
7329,420817,Pokemonfan,10.0
7330,420817,Ruuz,4.0
7331,4108,JPV852,7.0
7332,11892,John Chard,6.0
7333,11892,JPV852,6.0
7334,1265,Joeisacoolguy,9.0
7335,1265,r96sk,7.0
7336,43643,r96sk,7.0
7337,975,John Chard,10.0
7338,197583,itsogs,8.5
7339,340676,Simon Foster,
7340,340676,Rangan,4.0
7341,340676,John Chard,7.0
7342,661231,Geronimo1967,7.0
7343,661231,r96sk,7.0
7344,168259,keneonyinye,
7345,168259,Dark Jedi,9.0
7346,30062,Wuchak,3.0
7347,30062,themoviediorama,4.0
7348,787752,msbreviews,8.0
7349,787752,r96sk,8.0
7350,3980,Ruuz,7.0
7351,3980,dalboz,6.0
7352,3980,dalboz,6.0
7353,3980,Kamurai,7.0
7354,342473,Rangan,7.0
7355,146239,Kamurai,6.0
7356,380,John Chard,10.0
7357,380,narrator56,
7358,508642,brabbit,
7359,504827,ChrisSawin,7.0
7360,504827,Geronimo1967,6.0
7361,374052,Ruuz,6.0
7362,14451,tanty,4.0
7363,14451,Dark Jedi,7.0
7364,2662,Wuchak,6.0
7365,2662,Ruuz,6.0
7366,60935,John Chard,7.0
7367,2832,John Chard,7.0
7368,2832,light_michael,9.0
7369,10351,Ruuz,6.0
7370,10351,Wuchak,6.0
7371,25754,OfficialChrisM,7.0
7372,9728,Ruuz,5.0
7373,9728,Wuchak,5.0
7374,9728,JPV852,6.0
7375,15775,Wuchak,7.0
7376,6520,Wuchak,7.0
7377,435,John Chard,5.0
7378,435,narrator56,10.0
7379,431075,Ruuz,4.0
7380,431075,Kamurai,7.0
7381,546121,msbreviews,8.0
7382,546121,nairtejas,8.0
7383,604822,JPV852,3.0
7384,13809,tanty,5.0
7385,13809,brekkil,5.0
7386,13809,Geronimo1967,7.0
7387,12155,ohlalipop,
7388,12155,BiGuy,7.0
7389,208763,Dark Jedi,7.0
7390,8909,DoryDarko,8.0
7391,8909,John Chard,9.0
7392,10719,narrator56,9.0
7393,10719,Kamurai,7.0
7394,10719,Wuchak,7.0
7395,13496,John Chard,5.0
7396,254474,John Chard,6.0
7397,254474,Ruuz,6.0
7398,2135,JPV852,6.0
7399,19901,JPV852,7.0
7400,595985,Ruuz,3.0
7401,36643,John Chard,7.0
7402,36643,Wuchak,6.0
7403,36643,Geronimo1967,6.0
7404,332,r96sk,7.0
7405,19,Gurre,10.0
7406,19,Geronimo1967,8.0
7407,541305,screenzealots,9.0
7408,541305,msbreviews,7.0
7409,1954,John Chard,8.0
7410,351460,zhadow900,8.0
7411,351460,StarMasayume,4.0
7412,733317,Dark Jedi,
7413,259694,Rangan,7.0
7414,347031,Rangan,5.0
7415,2503,JPV852,8.0
7416,83,Ruuz,3.0
7417,83,nairtejas,6.0
7418,387,Wuchak,7.0
7419,940,Geronimo1967,8.0
7420,10122,r96sk,7.0
7421,10122,Geronimo1967,7.0
7422,833425,msbreviews,8.0
7423,433630,Ruuz,4.0
7424,14168,John Chard,9.0
7425,14168,Wuchak,7.0
7426,14168,sykobanana,8.0
7427,84174,Paveliko,1.0
7428,11631,LastCaress1972,
7429,11631,Joeisacoolguy,8.0
7430,11631,TheMovieGuru1993,8.0
7431,451,Wuchak,6.0
7432,174751,wrjte51,2.0
7433,174751,Ruuz,4.0
7434,174751,Rangan,8.0
7435,174751,John Chard,6.0
7436,691,Wuchak,8.0
7437,691,John Chard,9.0
7438,691,Geronimo1967,6.0
7439,10972,John Chard,10.0
7440,44037,Ruuz,3.0
7441,44037,Wuchak,5.0
7442,585,r96sk,9.0
7443,118957,John Chard,6.0
7444,118957,Peter89Spencer,7.0
7445,8856,r96sk,5.0
7446,8856,FilipeManuelNeto,7.0
7447,800497,ChrisSawin,6.0
7448,463821,Ruuz,3.0
7449,463821,donovanhill27,8.0
7450,16614,John Chard,8.0
7451,35,Ruuz,4.0
7452,35,Kamurai,4.0
7453,588,Nyh,8.0
7454,664280,Geronimo1967,8.0
7455,12133,SierraKiloBravo,6.0
7456,23048,John Chard,6.0
7457,640,topkek327,
7458,440471,Ruuz,4.0
7459,440471,crestinanonim,2.0
7460,440471,Ditendra,3.0
7461,602508,MovieGuys,
7462,420809,maketheSWITCH,6.0
7463,420809,Kamurai,8.0
7464,420809,r96sk,6.0
7465,11583,Wuchak,6.0
7466,505058,Ruuz,6.0
7467,346,tanty,10.0
7468,643,Geronimo1967,8.0
7469,36685,tricksy,
7470,36685,Peter89Spencer,8.0
7471,485942,Ruuz,2.0
7472,485942,cinhtau,1.0
7473,130150,Wuchak,8.0
7474,556678,maketheSWITCH,8.0
7475,556678,msbreviews,5.0
7476,556678,JPV852,6.0
7477,556678,narrator56,10.0
7478,556678,RickyWillis,
7479,2440,RMoore35,8.0
7480,429351,Ruuz,5.0
7481,429351,AstroNoud,8.0
7482,354857,Ruuz,5.0
7483,45650,tanty,6.0
7484,4964,r96sk,7.0
7485,954,Ruuz,4.0
7486,954,Dark Jedi,6.0
7487,954,Wuchak,6.0
7488,1865,tanty,3.0
7489,1865,waqas117,10.0
7490,1865,John Chard,7.0
7491,429,John Chard,9.0
7492,429,CRCulver,7.0
7493,429,narrator56,10.0
7494,429,DrewBlack,10.0
7495,429,JPV852,8.0
7496,429,r96sk,8.0
7497,599960,maketheSWITCH,8.0
7498,599960,msbreviews,4.0
7499,10136,John Chard,7.0
7500,37735,markuspm,
7501,37735,tanty,7.0
7502,37735,DoryDarko,9.0
7503,37735,Ruuz,6.0
7504,1641,Wuchak,6.0
7505,13596,Kamurai,6.0
7506,15472,narrator56,9.0
7507,160588,RMoore35,7.0
7508,2654,tmdb47633491,7.0
7509,1091,John Chard,10.0
7510,1091,fenicka,6.0
7511,1091,Wuchak,7.0
7512,1091,DrewBlack,10.0
7513,492611,msbreviews,1.0
7514,492611,maketheSWITCH,1.0
7515,492611,RSOliveira,4.0
7516,1644,Wuchak,7.0
7517,72105,Gnislew,7.0
7518,72105,tmdb27219454,4.0
7519,72105,Kamurai,8.0
7520,514847,maketheSWITCH,4.0
7521,514847,msbreviews,8.0
7522,514847,jackcarlin18,10.0
7523,514847,Ruuz,5.0
7524,514847,JPV852,7.0
7525,514847,brightonguy,8.0
7526,514847,Kamurai,9.0
7527,286873,Ruuz,5.0
7528,225574,Dark Jedi,6.0
7529,225574,JPV852,7.0
7530,71469,Rangan,4.0
7531,5156,barrymost,7.0
7532,329440,Question,6.0
7533,329440,Frank Ochieng,
7534,329440,Ruuz,3.0
7535,329440,skyezero,2.0
7536,329440,Cam864,3.0
7537,877,Geronimo1967,7.0
7538,522417,Ruuz,4.0
7539,79698,Rangan,5.0
7540,449756,JPV852,5.0
7541,449756,r96sk,5.0
7542,449756,Geronimo1967,5.0
7543,3573,narrator56,8.0
7544,9509,cryodome,5.0
7545,9509,Wuchak,7.0
7546,22787,Ultimatemoviereview,7.0
7547,659067,r96sk,5.0
7548,276907,mattwilde123,6.0
7549,431259,Ruuz,4.0
7550,152792,Rangan,8.0
7551,314095,Ruuz,4.0
7552,314095,Rangan,7.0
7553,314095,dshacky90,2.0
7554,314095,Wuchak,7.0
7555,935,CRCulver,9.0
7556,935,barrymost,8.0
7557,212167,Dsnake1,7.0
7558,138697,tanty,7.0
7559,500921,Ruuz,4.0
7560,284053,Ruuz,8.0
7561,284053,Movie Queen41,8.0
7562,284053,tmdb44006625,8.0
7563,284053,mfrencken,8.0
7564,284053,ShawnSmith,
7565,284053,LoganWright1,
7566,284053,BradleyStewart,
7567,284053,JaneHall,
7568,284053,JessieCollins,
7569,284053,1JohnSmith1,
7570,284053,1RobertJohnson1,
7571,284053,MichaelWilliams,
7572,284053,WilliamJones,
7573,284053,DavidBrown1,
7574,284053,JosephWilson,
7575,284053,richardmiller,
7576,284053,ThomasMoore,
7577,284053,JeffreyYoung,
7578,284053,JacobKing1,
7579,284053,NicholasLopez,
7580,284053,StephenScott,
7581,284053,LarryAdams,
7582,284053,JustinCampbell,
7583,284053,CharlesTaylor,
7584,284053,ChristopherAndersen,
7585,284053,DanielThomas,
7586,284053,MatthewJackson,
7587,284053,AnthonyWhite,
7588,284053,DonaldHarris,
